APPBP1	UPF3A
CSK	HMHA1
ADAM9	PIK3C2A
CTGF	PRSS23
PIK3C2A	PLOD2
PDXK	SPCS1
IFNGR1	PHF11
GCC2	HIATL1
CRYBB3	TGFB1
KIAA0664	NDUFS8
MOAP1	TUSC4
PERP	PPL
BTK	CYBB
S100A11P	S100P
C19orf2	KIAA0738
EDNRA	TAGLN
HLA-A	NCF4
PPP1R13L	SULT2B1
MPP3	TNR
MAP3K7	NAP1L1
ISG20L2	NOS1
CYP2C9	TBXA2R
C10orf95	CRYBB3
221155_x_at	LAX1
SERINC1	USP33
C6orf111	RNPC2
DYRK1A	XPO1
HLA-DQB1	TAPBP
HLA-DQB1	UCP2
C1orf63	CAB39
C1orf160	C3orf60
COL4A2	RBPMS
HSP90AA1	ZNF638
CSAG2	PKLR
RASA1	SEPT7
COX5B	NDUFB2
IER3IP1	MIP
LRPPRC	USP16
EEF1D	RPL27A
SCC-112	SP3
213158_at	PBX1
C6orf111	SEPT7
C6orf111	EXOC1
C14orf108	KIAA0261
RPL5	ZNF292
ARID4B	YTHDC1
PAPOLA	SCFD1
217718_s_at	LOC342346
PHIP	RPL15
LOC401431	MRPL20
COX5B	NDUFA3
CD6	FAIM3
HDCMA18P	PLCL2
KNS2	PRR11
KIAA2002	OPA1
HLA-J	LRCH4
LOC51315	PHF3
OSBPL11	TTC13
KCTD5	VPS28
ARID4B	SDCCAG1
BAD	NDUFAB1
EIF4G2	EIF5
EEF1A1	RPS27A
EIF3S5	TRIM28
RPL6	USP16
EIF3S10	SUB1
GNL3	HSP90B1
MATR3	SFRS11
MATR3	SON
RPL24	RPL32
CD81	LTBP3
CCNT2	SFRS11
PUM2	RPL7
CNOT2	RPL7
ACSL3	SPARCL1
SEP15	SH3BGRL
HLA-E	LCK
RPL22	RPS23
DEK	NAP1L1
FAM96B	GPX4
KIAA0776	PJA2
MBNL1	SCC-112
ACTR10	SRP9
SH3BGRL	TOP2B
PCDHGC3	PPP2CB
OAZ1	PSMB3
ATP6AP2	FMR1
NPEPPS	SEPT7
HSPG2	PLVAP
ENTPD4	PSMC6
NDUFAB1	NDUFS3
PTK9	ZMYND11
ACBD3	VDP
HSPB1	LAMA5
CECR5	UQCRC1
ROCK1	SEL1L
C13orf10	FLJ11021
COX5B	MRPS12
SR140	TCERG1
MYH11	MYLK
HSPH1	RASA1
KRIT1	PHKB
DNTTIP2	WAC
EPM2AIP1	KIAA0738
LOC388344	RPL27A
ARF6	H3F3A
PCBD1	PEBP1
CDC5L	TPMT
HLA-DMB	HLA-DRB5
FLJ10154	TRA2A
GFER	TCF3
HLA-F	HLA-G
FGF7	PDE1C
CEL	INS
SMCP	TDRKH
CD84	GABRR1
DTNA	NTSR2
CAND1	PNN
CRYBB3	HS6ST1
KRT2B	SLC1A7
FUBP1	RFC1
PRR11	ZNF611
CYP2C9	IFNA16
DRD5	HAP1
RPS14	RPS2
EXTL2	ST13
POPDC3	SERINC1
KLHL2	SERINC1
RNPC2	SP3
LOC58486	TLOC1
HECA	IFI16
KLHDC3	PINK1
PSIP1	SUB1
AKR7A2	BAD
IKBKG	OAZ1
EFHA1	HSP90AA1
HSP90AA1	USP33
RASA1	ZNF403
HIATL1	TUG1
CACNA1G	PURA
211639_x_at	215176_x_at
HLA-DQB1	HLA-F
C6orf111	SFPQ
C6orf111	PRKD3
CLK1	THRAP2
GLTSCR2	RPS2
FRYL	ZDHHC17
PTPRC	TRIM22
RPL13	RPS16
FUBP1	PCM1
218041_x_at	ROCK1
220375_s_at	ZFPL1
CCNL1	RPS7
CCDC53	HNRPC
217474_at	SYT13
POLR2E	THRAP5
ATP6V1H	FLJ10769
CSAD	LUC7L2
221155_x_at	PPP3CC
OR51E2	ZNF419
EIF4G2	MAP3K7
DOPEY1	SEPT2
EEF1D	FAU
RPL18	RPL27A
RPL37	RPS11
DDX5	RAVER2
DDX5	ROCK1
IGBP1	RPL6
RPL17	RPL36A
RANBP3	RNPS1
FNBP4	RPS6
RPL12	RPS10
EIF3S10	XPO1
HSP90B1	IL6ST
BRD8	SET
CAPN7	SFRS11
RPL7	VDP
RPL10	RPL12
RPL4	RPS15A
RPL18A	RPS9
LSM14A	SEP15
RPS23	RPS3
LARP4	TAX1BP1
RPS18	TPT1
RPL12	RPS18
ADD3	HNRPH2
HNRPH2	USP33
PCNP	PJA2
MBNL1	PTPRC
MDS1	RPL4
DDX3X	HNRPR
DDX3X	DICER1
CALM1	SRP9
NDUFA5	TRIM2
RNF111	SH3BGRL
CD46	YME1L1
RPL36A	RPS7
HIATL1	LEREPO4
ADD3	RASA1
ADD3	PRKACB
SCC-112	VDP
JMJD1C	RB1CC1
BIRC2	ZNF83
NDUFAB1	TMEM93
BRD8	XPO1
HSPH1	ITGAV
HNRPH3	TCERG1
HNRPDL	TCERG1
HTATSF1	MATR3
CD97	HLA-B
FBLN1	PTGIS
PLEKHC1	PTPRK
C3orf60	NDUFS8
NBPF12	RBM16
HLA-DMB	HLA-DRA
MAP1B	REEP1
CD52	HLA-B
RCBTB2	SP3
HLA-C	ICAM3
PCDH9	VAV2
ANK3	KIAA0256
ETV1	PSG6
FNBP4	SFRS2IP
ASXL1	PDE1C
GRM7	NOS1
ETV6	NOS1
FUBP1	TBX6
KRTHA8	NTRK3
ID1	ID3
CRHR2	P2RY4
AD7C-NTP	RPS6KA6
TLOC1	TTC3
CYP2C9	DRD5
DDX42	MT1X
CD84	PDE3B
RNPC2	RPL4
LOC342346	XPO1
TAS2R16	VDAC3
214494_s_at	PRSS15
LOC51315	STAG2
220725_x_at	CDC5L
C16orf30	TSPAN4
PRKRIR	TROVE2
CSDE1	ITSN2
ABCA2	SEC14L3
NR5A2	THUMPD2
ARL8B	HSP90AA1
216416_at	DLX4
PRO2268	SLC1A7
SLC1A7	TRIM10
IGHG1	LILRB1
211637_x_at	IGHA1
211641_x_at	IGHG1
211645_x_at	IGHM
LOC58486	TOP2B
LOC58486	RBM25
PNN	TCEA1
C6orf111	CCNT2
ERBB4	SCAMP1
SDCCAG1	TNPO1
DCP2	PNRC2
LHB	MED8
HNRPA1	RPS7
FLJ16360	HS6ST1
CLK1	ZNF83
FGFR1	ZNF160
220857_at	ATP6V1D
PCM1	SYNCRIP
CDC42EP4	FLJ16360
FLJ12151	LRCH1
CTA-246H3.1	IGLC2
CHRNA4	OR1F2
217258_x_at	IGL@
CD52	HLA-E
PNRC2	WAC
NDUFA10	NDUFB4
NDUFA8	NDUFB2
TACC3	UBA52
C1orf160	CUTA
RPL19	RPL30
METAP2	RPL6
HSP90AA1	NPM1
ARF1	C3orf60
FAM96B	TCEB2
RPL12	RPL4
HSP90B1	METAP2
MATR3	MGEA5
CCNL1	NACA
FBN1	LAMC1
EPHB4	NOL5A
HNRPDL	KTN1
EIF1AX	PIK3C2A
HSP90AA1	TAF7
IRF3	SYNGR2
218041_x_at	BCLAF1
ECHS1	NDUFAB1
HLA-DPB1	IGHM
GALNT1	NFE2L2
MBNL1	ROCK1
DHX15	RPS6
RPS6	ZNF266
BTF3	RPS17
RPL35A	RPS17
GALNT1	OPHN1
IL6ST	PTK9
ADD3	MTMR6
VDP	ZRF1
HSPB1	LMNA
LOC342346	SH2BP1
PFAAP5	YTHDC1
PFAAP5	SON
APPBP1	METAP2
BAD	COX5B
DDX46	HIATL1
PSMB10	TAPBP
CCNB2	KIF2C
RNPC2	SACM1L
BCAS2	C15orf15
ADAMTS1	PDGFRA
C6orf111	CAPN7
CROP	PNN
DNAJB4	SMARCA1
EIF3S1	ENPP4
KIAA0922	PIM2
MRPS12	NDUFB11
CD52	HLA-G
CYP2C9	ITIH2
MEFV	SPN
RPS6KA6	SOCS3
C12orf38	SPAM1
216790_at	GABRR1
215126_at	CART1
FUBP1	MAP3K7
C8B	LBP
SMTN	TGFB1I1
ATP2A3	UCP2
CFHR4	HAP1
AD7C-NTP	PCDHGB6
C17orf40	RFC1
CNOT2	NACA
REEP5	SCAMP1
EDD1	SWAP70
EXTL2	PEG3
HLA-F	IGHM
PKLR	XDH
IFNA17	PRKCE
TOP2B	ZNF292
CDV3	PAPOLA
RBM25	SDCCAG1
FUBP1	USP34
USP34	ZNF83
IL6ST	VPS13C
ROCK1	SUZ12
NEK7	VPS13C
SERBP1	TUG1
MON2	REV1L
PCNP	ZNF638
UBE2D2	ZNF160
FLJ12151	G3BP
MASS1	SPTLC2
LOC51315	ZNF294
GYPB	PCDH9
HLA-C	HLA-DMA
TCF3	TP73
CCRN4L	SOX15
217281_x_at	221651_x_at
LOC58486	PRKD3
MMP14	ODF1
EIF4G2	SH2BP1
CEP57	EIF4G2
HNRPA1	SF3B1
RPL9	RPS27A
RPL27	RPS2
RPL34	RPS17
ROCK1	RPS24
RPL13A	RPL14
ATP6V0B	GPAA1
NOL11	U16
RPL37	RPS3A
EEF2	SCAND1
SFRS11	TIA1
RPS27	TPT1
ARL6IP5	RAB5A
RPS15	RPS28
MGEA5	PFAAP5
MYH11	PALLD
RBM25	TAX1BP1
ANXA1	IQGAP1
RPL14	RPS18
DCTN1	FLJ22471
BCLAF1	TMED5
HNRPR	SON
CEP68	USP9X
CLPP	TUFM
SRP9	UBE1C
EFHA1	YME1L1
CD164	COPB
ARL6IP2	PSMB2
CAV1	COL6A3
HNRPA3	TIA1
ARF5	POLR2J
GOLGA4	KTN1
C14orf166	FXR1
CLK1	RAVER2
EFHA1	RANBP2
GALNT1	SH3GLB1
C1orf63	PPP2R5C
EPHX1	MT1E
C15orf15	RB1CC1
SH2BP1	USP33
ARID5B	PFAAP5
PCGF4	TLOC1
COX5B	TMEM93
BTBD3	TSPYL4
CYBA	HLA-G
CYBA	HLA-B
BCAS2	LOC441046
MAN2B1	TGFB1
NDUFS8	POLR2L
CAPN7	ZC3H11A
204509_at	SIGLEC6
EFHA1	RCBTB2
HLA-F	IL10RA
216545_at	FGFR1OP
BLM	PHOX2B
MTMR12	ZNF197
FLJ12700	OPHN1
IFI16	STAG2
GABRR1	NRG1
EEF1A1	TPT1
MIP	ZNF192
L3MBTL	SMOX
CART1	KRT2B
AKT1	ARF1
CHST4	NOS1
KIR2DS2	TRPC7
RNPC2	TCEA1
HNRPH3	NAP1L1
221651_x_at	HLA-C
ATRX	KIDINS220
ATRX	HNRPDL
PTPN11	TLOC1
HNRPDL	PSIP1
IGHD	IGHM
CD74	CECR1
CAST	OR2H1
RUNX1	ZNF291
LBP	SLC1A7
C8orf39	SLC1A7
SLC6A6	TREX2
LRPPRC	ZNF638
HLA-G	LRCH4
211639_x_at	217258_x_at
EEF1D	RPLP0
MGC24381	TREX2
JOSD3	SMG1
214494_s_at	PTOV1
KTN1	RBM25
CCNL1	RPL7
LOC58486	ZNF292
DDX50	ZNF292
NEK7	OSBPL8
HMHA1	TRBC1
RPS20	SET
SEPT7	SUB1
FLJ20294	RPL14
ARID4B	SUB1
CTAGE1	TSHB
NHLH2	SNCA
C9orf116	EPM2A
CCRN4L	MAPK8IP3
PPP3CC	RFPL3S
CNOT2	WAC
CCDC47	CHMP5
EXOSC4	TIMM13
C12orf4	ZNF614
C21orf77	RNF122
FLJ21986	PPP3CC
EIF4G2	SFRS5
EIF4G2	PDCD4
EIF4G2	ROCK1
RPL11	RPS27
RPL24	TPT1
RPS27A	TCEA1
RPL10A	RPL4
HPS5	NPM1
EEF1G	RPS10
HSP90B1	WWP1
HSP90B1	SCFD1
PRKAR1A	SPCS2
DCN	LAMC1
C3orf60	CCT7
RPL27A	RPL29
NOL5A	SLC28A1
DNAJA1	UNC50
CALD1	PALLD
MGEA5	PAPOLA
SEP15	TRAM1
SEP15	TLOC1
DEK	TMEM123
HMGN1	SERBP1
EIF1AX	HNRPA3
BAZ2B	BCLAF1
CCNT2	USP9X
FXR1	NBPF1
GNAQ	PJA2
KIDINS220	PJA2
HLA-DPB1	HLA-DRA
DDX3X	SP3
FIS1	PSMC3
ADRM1	EXOSC4
DHX15	FLJ35801
TIA1	YTHDC1
BCLAF1	PUM2
ADNP	TOP2B
BIRC2	EXOC1
B2M	CNOT8
STK38L	TLK1
SP3	TLK1
CHORDC1	TLK1
SERTAD2	TNFAIP8
CDC23	NACAP1
HUWE1	TGFB1
CD37	FXYD5
ATP6V0C	MRPS12
OR1F1	SLC12A2
ATP6V0C	WIPI2
MAPK8IP2	NTRK2
HCP5	LCP2
RCE1	RPS12
DCXR	GAMT
ATP2B4	EPHB4
RNPC2	ZNF9
HIATL1	ZNF9
KLHL24	PDE4C
MAP3K7	SRP72
NOS1	UBE2D4
CRYBB3	SLC1A7
CRYBB3	GGA3
207730_x_at	ARL6IP2
FMR1	RNPC2
GRM7	KLHL18
CCNL1	RFC1
ARMCX1	ST13
NGFRAP1	USP11
NAP1L1	SON
OGT	RPL22
C6orf62	HSP90AA1
ATRX	SPG20
IL6ST	TLOC1
CDC5L	RPS11
FHL1	PDLIM3
IL6ST	TMEM47
RDX	TMEM47
LOC442780	NR4A3
MALT1	RPL17
CLK4	ZNF24
ADAMTS9	SERPINB4
GOLGA8B	SCC-112
VPS13C	ZNF638
IGHG3	IGKV1-5
211650_x_at	IGLV3-25
ATXN3L	PCDHGB5
HNRPA3	USP33
C13orf10	HNRPA3
ITGB1	UBXD2
CDV3	SFRS5
ASCC3	RBM25
PNN	SUZ12
C6orf111	SP3
MTDH	THRAP2
DST	PLSCR4
MED6	TPT1
CNOT2	SUZ12
ANKMY2	CEP68
HLA-DQB1	ISG20
IGLV3-25	LOC91316
IGKV1-5	IGLC2
PCM1	ZNF83
221159_at	SCD5
DHRS8	LOC152719
HLA-F	IGKC
ARHGAP5	CAMSAP1L1
ARL6IP2	DCLRE1C
219353_at	SYNCRIP
C12orf35	PHF3
C1orf160	NDUFA3
C12orf35	HECA
220251_at	TRIM10
221159_at	PPP3CC
ARL8B	NARS
RPL30	RPS29
ARF1	CTBP1
RPL36A	U16
CXCR4	MSN
ACTR3	CAP1
ACTR2	BTN2A1
GNB1	SRI
ARMCX2	CIRBP
DEK	SRP72
DEK	PCNP
PHB2	RPL8
BTN2A1	RPL31
ADNP	TAF7
HNRPH1	TMEM123
CYC1	ETFB
SF3B1	USP9X
COX8A	ZNHIT1
DDX3X	OSBPL8
SRP9	SUMO1
NDUFA5	SLC30A9
RNF13	YME1L1
ATP6V1H	PPP2CB
IFI30	UCP2
DES	MYH11
HSP90AA1	LEREPO4
GPAA1	POLR2E
PCNP	RANBP2
ATRX	GALNT1
FSTL1	LUM
ADD3	BCAS2
AKAP9	VDP
FLJ10241	LRRC41
NAP1L1	PFAAP5
PFAAP5	XPO1
FLJ11021	HIATL1
COPS2	KIAA0776
CRIM1	GPR116
ADAM10	SON
CTSS	CXCR4
GRN	TGFB1
HAT1	KIAA1109
RBM16	TOP2B
DMTF1	PNN
CAV2	LTBP2
SFRS5	USP34
203640_at	TLOC1
BIN2	IL2RG
EXTL2	PFN2
PFN2	TCEAL2
ITGA2	NEK3
ALAS1	GPI
NACAP1	SLK
CHCHD2	SLC25A11
PDE1C	PIWIL2
ADAM21	ATP6V1D
CRYBB3	GRM7
207783_x_at	RPL14
COL6A1	PTGIS
HLA-B	TAPBP
ATRX	CHD9
EDD1	SMC5L1
PSIP1	TLOC1
HNRPH3	WAC
217718_s_at	RAB5A
PSG9	TRPM3
HIATL1	METAP2
217052_x_at	SLC25A16
C5orf4	RUNX1
ADAMTS9	NEK3
AKAP7	ITPKC
222368_at	LEPR
211645_x_at	CXCR4
IGLC2	IGLJ3
IGHG3	IGLJ3
PNN	USP16
SR140	ZNF83
IL6ST	PCNP
LOC342346	MRFAP1L1
DST	RDX
DCUN1D4	USP16
216342_x_at	RPL23A
213158_at	BMPR1A
CRSP3	SP3
C20orf35	DKK3
C14orf143	EDAR
CAB39	SUB1
FLJ42393	ZNF160
KCNMA1	RPS6KA6
FLJ12151	PPP2CA
CYLC1	DKFZp667M2411
ARHGEF15	CCRN4L
HCA112	LR8
AKT3	OR51E2
CECR1	HLA-F
220251_at	SNTG1
EIF4G2	STAG2
C6orf62	DDX5
RPL6	ZNF9
RPL6	WAC
LOC58486	RPL6
ARF1	MXD4
C11orf58	HNRPK
RPL31	U16
HNRPDL	HSP90B1
MATR3	SDCCAG1
GNB2L1	RPS15
TOMM20	ZMYND11
ANKMY2	TOMM20
PPP1CC	RBM16
EIF2S2	NACA
AP2S1	GPX1
FTH1	FTL
BTF3	RPS15A
ECH1	TIMM13
POLR2J	PPP1CA
EIF4A2	MATR3
DEK	MAK3
PTK9	TAX1BP1
EIF1AX	TMEM47
SERBP1	SF3B1
BCLAF1	ZDHHC17
HNRPH2	PJA2
DDX3X	STAT1
RPL13A	RPS16
CTGF	CYR61
PIGB	SH3BGRL
IFITM2	RPS9
COPB	PDCD4
ARPC4	PSMB3
AD7C-NTP	PSMB2
CHCHD2	ZNHIT1
MSRB2	ZNHIT1
CLSTN1	ITM2C
PNRC2	PPP1R12A
CORO1A	LAPTM5
ADD3	POPDC3
ADNP	LOC342346
RNF13	SLC39A6
NEK7	ZFR
PPP2R5C	SEPT7
ADAM9	SEC63
C1orf9	SEC63
ALCAM	ARHGAP5
C7orf28A	KRTHA8
HNRPDL	ZRF1
BIRC2	TOP2B
NDUFAB1	NDUFC2
EXOSC4	NDUFAB1
CLK1	FLJ11021
C15orf15	FLJ11021
ACBD3	SRP54
CAMSAP1L1	TRIM2
CROP	NKTR
ADAM9	IL6ST
CAV1	COL1A2
ADAM10	HNRPH3
AKAP11	RASA1
215347_at	NOL7
TGFB1	TMEM92
CAMSAP1L1	DYNLT3
ANKMY2	KIAA0103
C1orf80	HPS5
GFER	PTPRM
HLA-G	NCF4
GSTM5	HACE1
KIAA1193	STK23
NACAP1	OPHN1
LOC342346	MAP3K7
CXYorf2	PRDM5
CFHR4	SIGLEC6
EIF5	RNPC2
AD7C-NTP	ARL6IP2
HNRPA3P1	RFC1
C6orf111	RFC1
ASXL1	OR10H3
RPLP0	RPS14
RBM25	RNPC2
FMR1	XPO1
EEF1G	RPL13
NDUFA13	PRNPIP
PAPOLA	UBE1C
HLA-B	MYH9
COL6A1	TGFB1I1
METAP2	USP47
ACHE	TMEM92
FAM45A	NCOA4
NCK1	SMCHD1
FLJ22028	HIATL1
HIATL1	SON
CACNA1G	KIAA0226
FTHP1	FTL
217281_x_at	IGHV1-69
211641_x_at	IGLJ3
HLA-C	HLA-DPA1
FLJ10154	RBM25
GNL3	PNN
MDS1	PNN
PAPOLA	SR140
KIDINS220	TNPO1
POPDC3	USP33
RPL17	ZNF266
HNRPDL	PCM1
NEK7	PIK3C2A
NEK7	SEPT7
MATR3	PAPOLA
FAM35A	SFRS12
BAZ1A	DCP2
FLJ10154	SP3
ERBB4	SHANK2
EEF1D	RPS19
ATP8B1	FGFR1
ATP6V1D	CYP2C9
ERGIC3	HTR3A
FLG	G6PC2
E2F5	MYO7B
EPOR	PRSS7
AURKAIP1	TIMM13
FN3KRP	MRPS28
CUTA	NDUFB4
MDS025	PTBP2
CRSP3	LOC51315
C10orf18	CROP
OR1F1	P2RY4
EIF4G2	NCL
HNRPC	KHDRBS1
DDX5	NAP1L1
RPL17	ZNF638
HTATIP	RNPS1
EIF3S10	FUBP1
PRKAR1A	TXNDC13
NACA	RPL36AL
RPS27	RPS29
ARL6IP5	USP33
CEP68	SPARCL1
MGEA5	THRAP2
FMR1	SEP15
DEK	SON
ADD3	RNPC2
RAD23A	WIPI2
CSE1L	PSMC2
SF3B1	YME1L1
SF3B1	SFPQ
BCLAF1	ZNF9
RPL39	RPS29
HDCMA18P	USP9X
DDAH1	PGRMC1
ARHGDIB	UCP2
TOP2B	WSB1
PHF3	YME1L1
CUL3	RNF6
GOLGA4	SEPT10
FAM96B	UQCRQ
LEREPO4	PPIG
RAVER2	RNPC2
NDUFB11	NDUFS3
PTK9	USP47
TINP1	VDP
SYNCRIP	VDP
HLA-DRA	PRG1
ABCE1	DCUN1D4
218041_x_at	HNRPDL
IFNGR1	SEL1L
218353_at	ZMYND11
DMTF1	PFAAP5
CNOT2	PFAAP5
ADAM10	GCC2
213158_at	PLOD2
FMR1	SACM1L
GCC2	SON
COX5B	NDUFB7
CAPN7	EIF3S6
CTBP1	POLR2E
RNF6	UBE2E1
CEP57	SWAP70
PTPN6	TNFRSF1B
CUL5	ZNF294
CROP	ZNF24
MAP3K5	ZA20D2
MYH11	TPM2
BID	ICAM3
PLD1	WNT6
PGLYRP4	SLC6A12
C6orf12	HCP5
DCC1	NRL
BNIP2	SFRS2IP
ADAM21	CD84
CTAGE1	CYLC2
C14orf56	KLHL18
BTF3	RPL39
SUB1	XPO1
PHIP	TLOC1
TLOC1	UPF3B
C1orf63	PAPOLA
C3orf60	G6PC3
ADARB1	CACNA1G
216342_x_at	RPL3
HLA-G	ISG20
APAF1	ESR1
HAP1	KIAA2002
FAIM3	TRA@
ITGB1	NARG1L
RBPSUH	SFRS2IP
C6orf111	USP34
ERBB2IP	LSM14A
CROP	SCC-112
ASXL1	TTLL2
CAMSAP1L1	DST
EIF2AK3	TMED10
CCNT2	CRSP3
C6orf12	LRCH4
ARID4B	PPP3CC
LARS	UBE2D2
CLN6	PHTF2
C21orf77	CHRNA4
C10orf95	COL11A2
218764_at	CXCR4
FLJ22471	MRPL20
AURKAIP1	NDUFB11
EIF4G2	YME1L1
SEPT2	TOP2B
RPL9	RPS24
RPL41	RPL9
EEF1A1	RPL9
RPL6	ZNF277
218041_x_at	ZNF146
RPS24	SF3B1
BTF3	RPL30
NPM1	SP3
ALAS1	OAZ1
CDV3	HNRPU
FUBP1	MATR3
TXNL4A	UBB
KIAA0103	TOMM20
RPL23A	RPL32
RPL18A	RPLP1
DCAMKL1	SPARCL1
MGEA5	STAG2
DDX3X	SEP15
HNRPH3	KTN1
KTN1	SEPT10
KPNA3	KTN1
RPL31	RPL5
DYRK1A	TAF7
DDX50	SF3B1
SDHA	TUFM
ETFB	TUFM
TIMM8B	TUFM
ATP6V0C	COPE
PPP2CB	PRNP
NDUFA5	ZFR
TCEA1	TRAM1
PUM2	TMEM123
GALNT1	TPR
LOC441046	ZFR
BIRC2	HIATL1
NDUFA2	UQCR
CTSK	DCN
CHMP2B	COPS2
ARHGEF15	FXYD3
EPS15L1	FXYD3
GMFB	TLOC1
CRSP3	TLK1
PHIP	RASA1
NBN	PIGF
KIAA0372	RBPSUH
COX5B	NDUFS8
FAM96B	NDUFS8
DYNLT3	REEP5
CUL5	EPS15
MAP4K5	NFIB
CTAG2	DCT
CNTFR	RAB2
JMJD1C	ZNF9
ELK3	IFI16
PTPN6	TRA@
MFN1	ZNF638
CAND1	TUG1
CDC5L	TBXA2R
ACRV1	XDH
RFC1	SFPQ
EIF3S6	NACAP1
MRPL34	NDUFV1
RNPC2	RPL7
NAPA	SCAND1
HNRPA1	NAP1L1
GOLGA8A	HNRPA3
HLA-C	HLA-G
HIATL1	HNRPH3
LSG1	STAG2
RAD17	ZNF552
NDUFB2	POLR2L
GYPA	SH3BP1
HNRPA3	NAP1L1
HNRPA3	ZNF294
ITGB1	RPL7
218041_x_at	PNN
RPL7	SUB1
FNBP4	RPL26
ATP13A3	SYNCRIP
MTMR6	UBE2E1
PIK3C2A	SNX4
218353_at	CEP68
NDUFB2	POLR2I
AGGF1	SEPT7
RPL14	RPS11
PNRC2	ZNF638
ARID4B	ZNF638
215176_x_at	217281_x_at
BTG3	EPHB1
C1orf63	PYHIN1
EXOC1	ZNF294
IGKC	IGLV3-10
KIF13A	MLLT10
MDS1	TPT1
LOC283412	RPS9
MUC3A	PCDH9
ADRB3	EPO
C17orf62	SH3BGRL3
NDUFB11	TIMM13
CSAG2	PPP3CC
GLYAT	PGLYRP4
MDS1	NPM1
PPP3CC	SYT13
EIF4G2	TARDBP
RPL34	SF3B1
PTENP1	RPL34
VDP	ZNF146
NPM1	TLOC1
EIF3S6IP	NPM1
NPM1	VPS13C
RPL12	RPL35A
PFAAP5	U16
RPS25	SUZ12
HSP90B1	UBXD2
MSN	PRG1
SET	SSB
203640_at	TOMM20
RPL32	TPT1
CBFB	HMGB1
EEF1G	RPSA
LOC402057	RPS15A
ECH1	FAM96B
IQGAP1	LOC58486
AKT3	SPARCL1
FLJ10154	MGEA5
RPL5	RPS23
OGT	RPS4X
DEK	PSMC6
DEK	HIATL1
PPIB	RPN1
TAF7	UBE4A
ADD3	RANBP2
BCLAF1	CRSP3
CDH1	KRT18
UBA2	YWHAQ
DDX3X	THRAP1
ATP5L	NDUFA5
COPB	USP33
HEXB	TRAM1
IFI30	NCF1
LOC440055	RPL41
AP2S1	GPAA1
GALNT1	LOC51315
CLCN3	TRIM2
ADD3	LOC51315
HLA-A	PSME2
HNRPDL	PNN
KIAA0776	SH2BP1
213156_at	SLC39A6
FLJ11021	SYNCRIP
DDX46	RPL5
GMFB	KIDINS220
GMFB	ZDHHC17
ADAM10	SRP72
BMPR1A	PLOD2
DNTTIP2	ROCK1
C1orf160	NDUFB7
CTSS	HLA-DRA
ILVBL	NDUFS7
MCM3AP	TGFB1
MAP2K4	REEP5
ATP5G3	COX5A
CD48	PSMB8
PSMB9	TAPBP
FEZ2	GFER
CD52	ISG20
POU4F1	RCE1
IFI16	PNRC2
HNRPH3	THRAP2
ADAM21	MIP
FUBP1	PSG6
HLA-B	HLA-DRB4
IRF7	PRKD2
RPL13A	RPS14
RNPC2	ZNF638
NAP1L1	UBE1C
GOLGA8A	PRIM2A
GOLGA8A	TLOC1
GOLGA8A	SERBP1
MSL2L1	PAK2
GGA2	IGKC
EPS15	TLOC1
HNRPA3	HNRPH3
ABI1	OSBPL8
CRYAB	LARP6
HLA-DRB1	IGLC1
FUBP1	PSIP1
LOC388906	SIGLEC6
AP2S1	C9orf16
CD84	MGEA5
LOC56902	MED8
RPL23A	RPL4
221651_x_at	IGLJ3
HLA-B	IGLJ3
ERBB4	OPA1
LOC402057	TPT1
MUC3A	USP24
NEK7	PAPOLA
JMJD1C	ROCK1
221155_x_at	GTPBP3
TCF4	TMEM126B
FUBP1	SFPQ
220375_s_at	ATP6V1D
HDCMA18P	MAPK8IP3
217038_at	SLC12A3
FLJ12151	LOC152719
221159_at	PYHIN1
IGL@	IGLC2
FAM96B	MRPL34
C1orf160	SCAND1
CUTA	NDUFA3
C10orf86	PFAAP5
220569_at	PCNXL2
E2F4	EPOR
C7orf28A	MMP14
FAU	RPS21
RPL27	RPL35A
PRDX2	SLC25A3
LOC440055	RPL17
RPL31	RPL37
EIF3S10	ZBTB1
PRKAR1A	RNF11
EIF1AX	MATR3
TLOC1	TOMM20
EEF1G	RPLP0
COQ9	GOT2
RPLP0	RPLP1
IQGAP1	USP34
ACBD3	KTN1
BCLAF1	C15orf15
DDX3X	YME1L1
COPE	MRPS12
ARHGDIB	HLA-C
ARHGDIB	RAC2
IFITM1	IFITM3
DDX50	FXR1
CLCN3	SCAMP1
ADAM9	PTK9
CKAP1	FLJ22471
ABCE1	FNBP4
BIRC2	CEP350
AURKAIP1	NDUFAB1
C21orf33	FAM96B
hfl-B5	HIATL1
BASP1	PIP5K2A
COPS2	EXOC1
202514_at	TLOC1
IL1R2	WASPIP
EXOC1	RASA1
FBLN1	GAS1
TAPBP	TCIRG1
POT1	SFPQ
CD79A	IGKV1D-13
DBT	LARS
NME6	TXK
OR2C1	SIGLEC6
ADARB1	NRL
CEP68	SLK
C1orf75	TBXA2R
CYLC2	XX-FW81657B9.4
CD84	GML
RFC1	ZNF638
KCNG1	PSG6
IRF7	RAC2
BMPR1A	ST13
NEK7	SERINC1
221651_x_at	HLA-B
CLK1	SRP72
CDC5L	VDAC3
ROCK1	SH3GLB1
C12orf10	C3orf60
POPDC3	RAB6C
C6orf12	HLA-G
IFNGR1	SLC38A2
SOX15	TUBB4Q
CNOT2	HNRPA3P1
NGFRAP1	PTOV1
PNN	SFRS12
